NUM;FECHA_CORTE;PERIODO;EMPRESA;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_DISTRITO;TECNOLOGÍA;SEGMENTO;RANGO_VELOC_BAJADA;VELOC_INFERIOR_KBPS;VELOC_SUPERIOR_EXCLUYENTE_KBPS;CANT_CONEXIONES
87025;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;JUNIN;JUNIN;120501;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;5
87026;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;MAZAMARI;120604;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;1
87027;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;MAZAMARI;120604;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;32
87028;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;MAZAMARI;120604;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;46
87029;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;MAZAMARI;120604;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;18
87030;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;MAZAMARI;120604;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87031;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;MAZAMARI;120604;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;3
87032;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;3
87033;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;2
87034;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;5
87035;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;50
87036;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;76
87037;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;23
87038;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87039;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;PANGOA;120606;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;15
87040;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;9
87041;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;3
87042;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;10
87043;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;207
87044;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;258
87045;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;159
87046;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87047;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;52
87048;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;1
87049;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;5
87050;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;SATIPO;SATIPO;120601;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;29
87051;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;LA UNION;100301;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87052;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;22
87053;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;20
87054;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;17
87055;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;306
87056;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;613
87057;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;344
87058;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;136
87059;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;9
87060;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;23
87061;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;TARMA;TARMA;120701;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;16
87062;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;39
87063;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;41
87064;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;17
87065;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;2
87066;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87067;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;3
87068;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;17
87069;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;LA OROYA;120801;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;41
87070;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;SANTA ROSA DE SACCO;120808;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;7
87071;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;SANTA ROSA DE SACCO;120808;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;2
87072;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;SANTA ROSA DE SACCO;120808;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;3
87073;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;SANTA ROSA DE SACCO;120808;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;116
87074;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;SANTA ROSA DE SACCO;120808;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;173
87075;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;SANTA ROSA DE SACCO;120808;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;56
87076;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;SANTA ROSA DE SACCO;120808;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;7
87077;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;YAULI;90117;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87078;20240617;202403;AMERICA MOVIL PERU S.A.C.;JUNIN;YAULI;YAULI;90117;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
87079;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;ASCOPE;130201;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;4
87080;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;ASCOPE;130201;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;6
87081;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;ASCOPE;130201;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;13
87082;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;ASCOPE;130201;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;18
87083;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;CASA GRANDE;130208;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;3
87084;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;CHICAMA;130202;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;6
87085;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;MAGDALENA DE CAO;130204;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87086;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;PAIJAN;130205;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;17
87087;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;PAIJAN;130205;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;10
87088;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;PAIJAN;130205;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;31
87089;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;PAIJAN;130205;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;27
87090;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;RAZURI;130206;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87091;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;RAZURI;130206;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;9
87092;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;130207;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87093;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;ASCOPE;SANTIAGO DE CAO;130207;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;27
87094;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;BOLIVAR;BOLIVAR;61102;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87095;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;BOLIVAR;LONGOTEA;130304;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87096;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;BOLIVAR;UCHUMARCA;130305;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;17
87097;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;BOLIVAR;UCHUMARCA;130305;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;4
87098;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;BOLIVAR;UCHUMARCA;130305;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87099;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;3
87100;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;3
87101;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;6
87102;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Fibra Óptica;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87103;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;61
87104;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;135
87105;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;103
87106;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
87107;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;36
87108;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;2
87109;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;9
87110;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;CHEPEN;130401;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;26
87111;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;CHEPEN;PACANGA;130402;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87112;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;GRAN CHIMU;CASCAS;131101;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87113;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;GRAN CHIMU;CASCAS;131101;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
87114;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;GRAN CHIMU;CASCAS;131101;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;10
87115;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;GRAN CHIMU;CASCAS;131101;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;46
87116;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;GRAN CHIMU;CASCAS;131101;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;67
87117;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;GRAN CHIMU;MARMOT;131103;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87118;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;GRAN CHIMU;SAYAPULLO;131104;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87119;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;JULCAN;CALAMARCA;130502;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87120;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;JULCAN;CARABAMBA;130503;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87121;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;JULCAN;JULCAN;120412;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87122;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;JULCAN;JULCAN;120412;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;2
87123;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;JULCAN;JULCAN;120412;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;4
87124;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;JULCAN;JULCAN;120412;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;3
87125;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;OTUZCO;MACHE;130608;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
87126;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;OTUZCO;OTUZCO;130601;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;2
87127;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;OTUZCO;OTUZCO;130601;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;13
87128;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;OTUZCO;OTUZCO;130601;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;21
87129;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;OTUZCO;OTUZCO;130601;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;17
87130;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;OTUZCO;SALPO;130611;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87131;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;OTUZCO;SINSICAP;130613;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87132;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;GUADALUPE;130702;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;2
87133;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;GUADALUPE;130702;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;17
87134;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;GUADALUPE;130702;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
87135;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;9
87136;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;8
87137;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;11
87138;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
87139;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;2
87140;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Residencial;30 Mbps <= BW < 50 Mbps;30720;51200;5
87141;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;281
87142;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;503
87143;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;337
87144;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87145;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;43
87146;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;8
87147;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;35
87148;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;PACASMAYO;130704;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;8
87149;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;2
87150;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;1
87151;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;2
87152;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;97
87153;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;60
87154;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Fibra Óptica;Residencial;BW >= 200 Mbps;204800;N.A.;26
87155;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;2
87156;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;6
87157;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;20
87158;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PACASMAYO;SAN PEDRO DE LLOC;130701;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;30
87159;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;CHILLIA;130803;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87160;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;HUANCASPATA;130804;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87161;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;PARCOY;130808;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
87162;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;PARCOY;130808;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;8
87163;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;PARCOY;130808;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;1
87164;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;PARCOY;130808;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
87165;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;PARCOY;130808;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;51
87166;20240617;202403;AMERICA MOVIL PERU S.A.C.;LA LIBERTAD;PATAZ;PATAZ;130809;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;10
